13.6645, 17.98936e9
13.8575, 17.7544e9
14.0957, 17.4675e9
14.2817, 17.2461e9
14.520, 16.977e9
14.7114, 16.7673e9
14.9489, 16.5141e9
15.1853, 16.2682e9
15.4225, 16.0285e9
15.7080, 15.7556e9
15.9941, 15.4884e9
16.2294, 15.2711e9
16.5146, 15.0226e9
